feature00,feature01,feature02,feature03,feature04,feature05,feature06,feature07,feature08,feature09,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
0.232378,0.925,0.535417,0.438883,0.811341,1.01166,0.440379,0.0556095,0.530795,97.3558,77.0455,58.3536,32.231,30.8916,28.7423,0.83436,0.723058,0.703255,61.5542,3.54464,12.7396,9.97711,2.1025,5.49642,0.171259,0.745759,1.45163,53.435,0.627083,-0.660823,45.2493,0.226308,13.1097,0.168417,-10.8517,0.364081,102.944,0.113889,205.174,38.8543,-1.57906,47.9982,10.643,77.2867,14.0343,0.471353,0.681174,0.0277957,126.142,0.397319,58.2999,10.0664,0.0614988,0.827428,1
0.0409896,0.289583,0.313889,0.107503,0.451467,0.258598,0.266593,0.0621206,0.549055,82.9144,85.3266,121.331,19.3861,19.4954,20.7535,0.344161,0.512735,-0.776699,64.6895,5.00887,-14.3856,6.4659,3.18811,3.18329,-1.5117,-1.69011,1.88992,66.7548,0.05,3.70793,33.1639,0.328721,15.9958,0.397665,0.912987,1.78413,204.392,0.185417,133.363,33.814,0.832393,78.7403,29.3138,210.687,44.888,0.622849,0.456509,0.0423031,147.286,-31.0868,37.176,8.48093,0.0704514,1.00859,1
0.0161748,0.13125,0.152778,0.710972,0.552971,0.124497,0.131834,0.0694097,0.193362,55.4394,49.4236,50.4454,34.4088,34.1076,31.3271,3.00204,3.09756,3.24832,49.781,3.19053,-0.15758,10.8659,1.4647,2.39568,2.24405,-0.307619,0.164522,82.7118,1.0,5.62374,41.7298,0.572349,8.75661,0.45258,4.87373,1.37506,140.957,0.777083,210.358,49.3093,0.700541,53.647,14.0221,100.308,14.1995,0.494627,0.490014,0.0254802,163.543,2.18905,49.1627,10.8968,0.117083,0.200027,2
0.0157813,0.160417,0.113889,0.301976,0.411282,0.151674,0.104736,0.0762743,0.136205,99.6377,93.8449,76.5919,35.5847,25.3046,26.6633,0.501817,0.47587,0.577135,66.3651,-1.55701,8.39788,7.91881,4.88107,4.23761,0.212,0.0439477,-0.061214,57.4179,0.0916667,-2.38086,45.8862,0.0705656,12.1735,0.428572,10.9741,1.5677,208.36,0.125,100.657,4.03185,0.378137,53.5862,13.5794,110.906,66.2245,0.179646,0.470998,0.077883,109.896,-2.47757,18.4514,5.34706,0.0215451,1.05896,0
0.475804,1.0,0.783333,0.486022,0.666508,0.918593,0.658693,0.0141816,0.39259,83.0947,76.358,76.7756,58.5315,57.5166,57.7633,0.254466,0.22411,0.275461,56.2348,3.35808,0.681727,21.4122,3.22354,6.35402,0.00911262,1.61951,0.294134,49.321,1.0,1.63119,81.809,0.0902673,11.2165,0.138973,-7.55929,0.97705,146.268,0.484375,168.3,7.87671,-0.985839,20.6792,16.5338,103.392,17.3517,0.431092,0.358943,0.0363819,143.115,-0.265267,11.511,11.0541,0.0515509,0.148001,0
0.000920139,0.025,0.0472222,0.594497,0.387456,0.0226373,0.0411089,0.27044,0.220588,150.755,134.679,129.679,72.6181,71.7705,65.5935,0.156096,0.44906,0.466297,75.4869,3.45566,2.47536,16.8468,2.92102,4.13358,-0.00549687,-0.0438412,-0.0451573,65.5399,1.0,0.350103,53.2715,0.14265,13.8744,1.05223,7.85854,0.610913,161.406,0.672222,144.849,58.4689,3.87796,26.3134,20.0694,126.897,37.9849,0.49603,0.343494,0.019072,77.1767,-2.43264,14.7931,8.05933,0.184855,0.520724,0
0.397865,1.0,0.719444,0.514872,0.272292,1.21289,0.694662,0.0308505,0.446984,72.0072,62.7246,58.1019,40.0553,37.234,37.336,1.45628,1.49977,1.6556,55.0678,2.69912,4.19563,12.505,4.9189,5.9396,0.875868,0.75664,2.68507,61.5757,0.358333,-0.00932214,40.4156,0.560447,12.7663,0.0823398,-1.42864,0.86309,194.583,0.4,107.17,49.9186,-0.294947,50.3156,6.62073,93.2241,43.2695,0.140445,0.631166,0.0364007,85.8756,0.32372,32.4869,13.2107,0.0460301,1.01479,0
0.0165683,0.258333,0.108333,0.561028,0.228862,0.235899,0.084907,0.0817324,0.407982,135.989,113.734,115.327,48.4725,66.1825,55.5006,-0.528029,-0.0712278,0.138389,71.5062,9.38939,1.84887,14.6571,25.7616,7.80213,-0.18582,0.68359,-1.05726,64.3686,1.0,-7.11137,16.6401,0.311679,8.94057,0.0848734,-0.412962,0.0110676,64.3668,0.0861111,92.9056,56.2199,0.106745,41.4009,15.2272,134.347,69.2162,0.708913,0.311667,0.0226887,149.844,-0.301206,46.6918,0.737389,0.0247974,0.336834,2
0.297974,1.0,0.566667,0.573726,0.354435,0.911304,0.46504,0.0320256,0.474163,163.148,173.42,188.856,17.8687,14.4601,11.2814,-1.21286,-1.3229,-1.50165,85.7091,-0.401819,-4.82007,3.06818,0.615613,2.18925,-1.71954,-0.334202,-1.45534,41.5426,1.0,-0.10897,23.614,0.148678,11.4147,0.28962,-15.1805,1.46273,90.905,0.444444,77.006,8.89705,3.65432,19.8886,1.5452,88.8414,14.7017,0.116095,0.19071,0.0191863,45.6327,1.50385,37.9058,4.29436,0.0471817,0.257541,1
0.147691,0.741667,0.286111,0.471127,0.193177,0.611492,0.246486,0.0311508,0.303998,112.593,102.67,100.446,77.2903,75.2551,73.1887,0.474592,0.599635,0.521736,64.6485,2.68065,2.05252,21.8443,4.07335,6.30714,0.0381627,0.144812,-0.829316,77.4121,1.0,6.54776,27.9497,0.26162,11.5439,0.36072,-1.07939,1.00022,209.708,0.211111,84.3273,21.0063,0.183975,49.3509,10.4497,88.9373,14.8245,0.643834,0.379543,0.0360916,106.376,1.55539,10.9154,3.74472,0.0404398,0.580701,2
0.014809,0.125,0.144444,0.763172,0.208212,0.111548,0.133785,0.0816725,0.179808,154.104,157.125,148.484,35.4396,30.3432,36.1693,-0.358289,-0.45522,-0.459866,81.9589,-1.78756,2.65626,6.96191,2.58815,3.931,-0.621785,-0.632589,0.476648,69.5702,0.189583,7.06237,16.1242,0.233034,14.0782,0.190427,-0.253493,0.320888,23.799,0.183333,34.2097,19.433,-1.885,21.8045,15.3408,130.938,34.9421,0.746455,0.404315,0.0317753,71.0559,1.75413,20.2218,7.97257,0.194537,1.05968,2
0.0227214,0.06875,0.4625,0.334071,0.429038,0.0546264,0.437336,0.091404,0.285422,68.4605,67.6074,68.7037,56.6495,49.739,48.1144,1.71446,1.48052,1.36486,54.4389,0.356935,-0.930592,17.5016,4.08452,10.3477,0.229633,0.334182,0.403899,90.7974,0.995833,13.0714,76.2365,0.975798,8.03776,1.00865,-3.0399,1.40287,130.982,0.758333,105.626,26.5821,0.251137,27.6581,9.20887,108.113,14.4448,0.117339,0.427101,0.0707733,170.748,-0.72631,26.1748,5.72932,0.0766551,0.793834,0
0.291973,0.745833,0.661111,0.521127,0.573575,0.716241,0.438567,0.0214853,0.407856,151.23,145.312,114.715,40.8117,36.1839,32.9197,-0.408058,-0.417263,-0.133364,79.1674,-2.35429,10.6219,8.86845,2.42122,4.75836,-1.00552,-2.89138,0.258746,53.443,1.0,6.8365,41.5664,0.629721,9.10579,0.0940437,-9.64,1.0113,87.1071,0.191667,71.0344,53.2426,0.308194,7.28271,3.88732,44.592,24.1517,0.597489,0.312409,0.0354279,111.784,0.763494,16.421,1.59805,0.526192,0.290051,2
0.00688079,0.0458333,0.2,0.281003,0.869435,0.0388202,0.173689,0.127838,0.249369,137.32,112.065,107.34,63.4164,76.8262,80.9785,0.483768,0.492473,0.391056,69.3625,8.36527,7.64025,19.1207,8.39821,12.0331,0.170878,0.412988,0.791826,56.9293,1.0,-6.82061,25.6814,0.232662,17.5674,0.122222,-8.90858,-0.250092,158.452,0.591667,169.803,41.8943,-5.32722,44.3173,10.5169,70.9282,6.96589,0.826265,0.314183,0.0977234,86.3019,1.17911,60.7534,15.8364,0.404045,0.130953,2
0.112593,0.483333,0.3,0.234245,0.548135,0.446912,0.247678,0.0293483,0.223499,148.693,144.454,130.141,57.9453,61.3258,64.8967,0.07412,0.18609,0.3603,77.8265,-0.636748,5.97434,14.4554,2.93947,5.42158,-0.458363,-0.905198,0.893861,73.6373,1.0,4.06614,12.2585,0.631489,22.0613,0.279236,-8.55921,1.0595,212.822,0.26875,154.258,23.1645,0.765606,12.9322,2.05842,66.4352,54.0319,0.502735,0.338431,0.0251267,87.4679,1.71839,54.8836,3.22406,0.0141898,0.0929844,2
0.0291377,0.133333,0.377083,0.208699,0.515974,0.101667,0.36805,0.08143,0.420465,79.144,63.3243,76.1797,50.8595,46.691,46.3185,1.35391,1.94262,1.80271,55.3064,8.52114,-5.50847,15.0767,4.17966,5.54171,0.79141,0.484072,0.37004,43.2914,0.380556,38.8762,30.0022,0.0868867,4.89488,0.129152,3.66412,-0.639095,178.454,0.516667,84.3833,26.8243,-0.0309648,10.6832,7.44992,84.8472,61.3357,0.488718,0.35612,0.0400509,160.67,0.373306,21.767,17.9472,0.264282,0.0697467,0
0.209896,0.833333,0.386111,0.451327,0.138385,0.815542,0.312133,0.0288944,0.347662,188.327,195.444,208.833,17.522,13.4316,9.33942,-0.254906,-2.52266,-7.92048,89.9948,0.00658352,-3.76207,2.63733,1.34632,2.22298,-3.11204,9.57296,0.318852,68.9393,0.921875,0.505464,34.9094,0.390984,6.78339,0.102996,-8.31931,-0.571073,166.287,0.447222,125.249,39.4781,-1.22983,16.2435,16.3367,133.078,8.11761,0.209945,0.65673,0.0173307,165.582,0.219975,53.2072,14.1704,0.34537,0.875152,1
0.0636458,1.0,0.122917,0.421867,0.0455808,1.04581,0.102328,0.0699218,0.482203,96.5477,134.008,155.089,10.018,14.1197,18.5682,-4.49041,-5.57263,-4.68407,75.8929,-6.09168,-9.34739,4.44547,1.305,2.30003,-6.68656,2.32005,3.07439,50.4146,0.416667,7.87849,28.9015,0.390824,8.9098,0.258847,4.82768,-0.42811,58.7373,0.075,155.261,28.2839,1.06219,33.1299,1.13577,110.799,80.8549,0.406453,0.316837,0.061758,49.3537,-0.913019,17.4821,20.2493,0.0939815,0.0770279,1
0.0567245,0.294444,0.247917,0.477868,0.427002,0.255744,0.21531,0.0331565,0.222927,95.903,64.558,63.5214,29.9956,29.3134,34.7122,-0.172135,0.583095,0.939351,58.1875,10.9195,5.61167,11.2083,3.75928,7.21058,-0.534372,2.27488,-0.166543,93.4577,1.0,-0.0106727,17.0234,0.0800047,15.7617,0.406927,-1.095,1.95544,125.501,0.347917,102.569,56.2123,0.0260799,61.2927,16.2922,49.072,45.188,0.55513,0.181572,0.0419448,104.775,-12.9431,9.17687,5.4573,0.551302,0.638775,0
0.0375579,0.325,0.141667,0.522687,0.170047,0.285564,0.133394,0.0633282,0.184263,88.1627,71.443,48.9062,32.6113,33.7963,35.4286,0.931682,1.68504,2.34445,58.9225,2.1195,16.1254,11.3124,3.89408,10.2828,-0.140818,0.905749,-0.843381,71.5671,0.41875,1.81853,58.0476,0.203498,13.7624,0.185045,-1.03612,0.304319,168.987,0.733333,101.799,76.4797,-0.456247,1.48319,11.7328,102.809,12.9082,0.849978,0.310396,0.0665181,91.5392,1.78424,10.7891,13.3247,0.103038,0.0589425,2
0.598929,1.0,0.697222,0.455925,0.693862,0.968491,0.642559,0.0130731,0.140978,178.285,178.288,175.977,51.3817,51.569,50.6595,-0.668818,-0.540004,-0.472921,85.6561,-0.175222,0.611969,11.8791,1.87693,3.02844,-1.93121,0.171702,-1.16516,91.7957,0.0583333,4.18053,43.1233,0.158863,9.16496,0.295998,2.62094,-0.465547,105.274,0.3,188.928,91.2723,2.30889,41.704,5.49183,85.8264,9.64477,0.57309,0.330711,0.0326052,91.6186,2.97556,22.8464,1.56979,0.229468,0.315063,1
0.0897107,0.24375,0.466667,0.110968,0.417023,0.217887,0.405517,0.0272223,0.211335,187.88,159.21,161.85,50.7146,40.6716,38.6381,-0.627966,-0.0577232,0.165456,83.6406,5.64802,0.99886,9.00328,3.42231,4.21909,-0.615247,0.808081,-4.25343,74.3586,0.1,-1.20435,10.2864,0.208505,12.1847,0.422632,-2.54815,-1.55446,223.382,0.791667,199.947,6.86215,0.420753,20.0783,7.61133,123.16,13.0315,0.541649,0.44898,0.0249922,94.3327,-0.0416012,21.4544,6.15744,0.524873,1.06338,0
0.0121007,0.160417,0.0972222,0.731784,0.506395,0.140755,0.0848275,0.0832138,0.224119,140.093,116.131,106.054,78.9224,50.7677,51.8496,0.0619359,0.0666224,0.492207,72.0356,3.64101,5.84208,14.6551,7.77998,16.4158,-0.44434,-0.297766,0.0878322,71.653,0.0791667,-0.767226,68.2761,0.478314,2.82521,0.126657,1.4683,1.11411,42.6511,0.160417,53.0984,14.6069,1.19895,54.5836,9.62447,245.872,30.95,0.404409,0.328283,0.175049,104.561,1.04609,42.6695,10.1134,0.0602148,1.06433,2
0.0220139,0.133333,0.263889,0.228036,0.673918,0.101059,0.238188,0.0617771,0.374342,136.902,97.964,78.964,72.0984,65.9197,56.0909,0.111575,0.716735,0.848857,66.3992,8.53006,12.5418,18.166,10.0952,9.80836,0.155945,0.609247,1.61759,60.6427,0.127083,6.33637,59.6156,0.410991,14.122,0.275057,0.993466,0.706514,58.3169,0.352083,83.9281,19.8533,-0.248792,47.8368,6.72134,138.245,52.5621,0.813419,0.298718,0.0321217,57.9116,3.3426,41.579,11.7188,0.0710127,0.451934,0
0.0621528,0.427083,0.219444,0.190669,0.76163,0.416455,0.175119,0.0535382,0.336832,92.4489,83.969,32.8261,51.158,43.5794,28.4008,0.602723,0.657055,1.83619,60.9048,-6.39911,31.6285,14.3756,4.59122,12.8645,-0.0280011,0.178485,0.335969,77.4167,0.0791667,-4.71328,45.0605,0.359796,0.031525,1.19776,1.34061,1.60909,109.7,0.440625,66.1585,11.903,1.61993,23.1109,17.2377,129.686,80.6415,0.355758,0.312821,0.0346429,74.3664,0.867302,53.8433,3.52537,0.054103,1.01084,1
0.479902,0.697917,0.963889,0.43282,0.602006,0.572162,0.871143,0.0150253,0.286619,154.361,131.807,119.887,61.3724,54.6845,65.8787,-0.323954,-0.0943019,0.419159,75.9006,3.42085,7.48881,14.3335,5.24797,11.0669,-0.645165,0.640698,0.439101,70.5173,1.0,3.60204,50.4915,0.308548,7.50954,0.47721,-0.32685,-0.0925401,198.419,0.291667,193.75,7.14626,0.00752799,23.8538,9.17015,87.7761,33.9606,0.527964,0.707523,0.0404504,168.141,-0.882755,15.5935,3.17141,0.413242,0.0678647,0
0.116956,0.220833,0.708333,0.836489,0.306923,0.187687,0.666759,0.0375557,0.252312,71.4056,72.8132,64.4963,46.0495,46.8898,44.6568,0.482069,0.825526,1.63633,55.8146,-1.75778,3.07823,18.4118,3.26346,8.82451,-0.510184,0.85465,-0.937512,47.1939,0.333333,-0.984864,39.9144,0.236573,12.0089,0.0789581,-5.73702,0.840949,117.29,0.233333,117.234,35.5753,-2.42432,39.3803,2.63243,102.724,33.5624,0.521007,0.204,0.0295894,130.461,-0.659713,11.8336,17.8114,0.231134,0.158423,1
0.166771,0.704167,0.425,0.606014,0.818637,0.551926,0.344849,0.0353685,0.442743,102.356,108.196,64.0723,33.6026,34.5567,26.9631,0.359291,0.445027,0.612563,68.9437,-8.03472,19.1035,9.37256,4.29507,5.62543,-0.121944,-0.366154,1.03701,73.3831,1.0,-0.259946,62.7904,0.229292,8.61533,0.0900959,-2.82624,0.376314,111.062,0.388889,73.9291,30.839,0.104176,21.985,8.73277,138.494,41.9029,0.161521,0.252344,0.0542104,132.328,1.09335,13.3776,25.6253,0.00544271,0.985334,1
0.383536,0.804167,0.652778,0.51508,0.513345,0.697633,0.5365,0.0146058,0.269375,132.667,117.969,109.153,58.8913,51.49,46.7959,0.047541,0.172066,0.337975,72.173,2.37796,4.13995,14.1606,3.41809,5.55212,-0.420486,3.01724,0.103564,74.6317,0.1625,5.929,52.5737,0.436402,11.5764,0.169584,11.8473,-0.0985149,104.891,0.283333,96.6883,8.31461,2.66496,29.7463,4.28009,86.1212,26.7795,0.472532,0.228736,0.0185071,68.1538,-0.0744613,62.3816,7.33342,0.062934,1.0807,2
0.0711632,0.370833,0.202778,0.182217,0.098285,0.359308,0.195377,0.0380581,0.0536401,218.602,185.647,199.691,34.3064,58.6533,51.1174,-0.715283,-0.234283,-0.372989,88.896,8.11942,-1.59685,10.0413,7.81372,1.63603,-0.430668,0.574252,-0.268182,72.8007,1.0,-1.91066,45.7027,0.748337,9.80679,0.750485,1.06627,3.12619,145.712,0.405556,93.5395,8.47805,1.38844,32.387,0.583055,159.698,19.66,0.514771,0.0783677,0.0815758,142.485,0.474563,30.9279,9.2179,0.0324537,1.12656,2
0.221979,1.0,0.494444,0.590054,0.84976,1.13296,0.432014,0.0495333,0.551053,99.1933,86.2252,66.8962,10.6642,9.92931,9.20115,-2.1059,-2.12994,-1.35353,65.0931,0.814351,10.4137,3.52853,0.932222,2.37204,-3.71915,3.38597,-0.228787,87.0342,0.0708333,8.05904,53.4983,0.267125,16.4677,0.266301,-5.40145,0.883526,135.457,0.469444,75.2337,30.5174,1.83256,43.1941,5.90195,136.509,38.4672,0.399222,0.612681,0.0643986,160.683,4.61289,60.3512,15.7058,0.322663,0.490048,2
0.00443287,0.0604167,0.111111,0.978889,0.321729,0.0483598,0.0967169,0.137076,0.339655,112.069,64.5966,23.6919,29.4063,23.7503,13.945,0.120808,0.345984,0.650389,59.0288,8.99797,34.6047,8.65144,2.34199,6.82674,-0.0794738,0.174137,-0.0952254,48.4565,0.479167,-2.57002,21.7189,0.0700742,3.7927,0.331526,-4.48967,0.642317,109.972,0.647222,171.28,12.1412,0.974445,25.8924,11.2812,156.992,32.4998,0.319002,0.268617,0.0252169,176.045,0.936394,8.88748,7.95284,0.0856366,0.916121,2
0.280706,0.927778,0.385417,0.423933,0.190523,0.852364,0.343411,0.0212551,0.214986,108.415,91.962,72.2935,28.3859,24.5731,23.7822,0.564118,1.89847,3.48344,66.5762,1.60869,10.4735,7.10522,2.42477,4.15486,0.180505,-2.39188,-0.612104,66.343,0.286111,9.62728,19.576,0.237212,10.1621,0.545166,2.66079,-0.302818,202.356,0.127778,61.58,6.33195,-0.645656,10.0281,7.1588,64.9461,46.5081,0.292589,0.31909,0.039845,197.751,2.30412,49.1801,4.20475,0.0463368,0.196311,2
0.104005,0.39375,0.480556,0.256905,0.519524,0.303696,0.387049,0.0311039,0.450347,107.971,89.6425,78.6205,60.1155,56.7086,54.2883,0.716284,0.81759,0.883349,63.5306,3.97176,7.51784,16.1897,1.84439,4.04113,0.502822,0.591943,1.38685,64.892,1.0,5.07492,42.5108,0.500805,6.14728,0.268762,-2.21457,1.2855,220.217,0.144444,29.675,39.6796,0.978385,49.5753,22.5325,93.0533,34.1671,0.246093,0.552342,0.0486171,104.502,0.779313,22.6747,9.25009,0.0916667,0.14317,1
0.057853,0.327083,0.227778,0.158606,0.907134,0.307473,0.196018,0.0448134,0.223474,195.478,186.067,202.519,28.4518,24.9026,24.3723,-2.0829,-2.21942,-2.68299,88.7376,3.14881,-3.62768,5.69559,0.785764,1.34946,-3.77007,-4.583,-0.157356,67.2458,1.0,-1.29415,49.5858,0.409885,11.7338,0.4478,2.49528,-0.745241,251.857,0.263889,156.994,42.549,-0.0991094,37.8099,11.2331,98.957,55.6474,0.71121,0.35597,0.121308,224.055,0.556787,40.3783,10.2555,0.0804572,0.0747099,2
0.412355,1.0,0.444444,0.491566,0.794621,1.001,0.415827,0.0175707,0.0722005,92.7805,112.485,106.464,25.9499,30.4116,49.9851,0.349534,-0.6836,-0.141053,70.0046,-6.13517,2.84665,10.2223,2.83263,12.8853,-2.69411,0.616021,0.0336295,53.2227,0.636111,-5.91169,46.4089,0.234777,19.8331,0.227712,17.0061,0.643361,118.158,0.741667,124.17,66.0833,0.142442,26.7769,3.53479,108.252,54.0024,0.501042,0.276235,0.0694584,96.1529,-6.93108,30.4137,12.2677,0.0434317,0.996707,1
0.0757031,0.322917,0.528125,0.66022,0.597626,0.222989,0.414603,0.0411937,0.556099,141.167,127.83,113.704,58.9809,58.0226,54.0423,-0.0190853,0.186119,0.48324,74.3647,1.63617,5.9357,14.3844,2.59252,4.68749,-0.132834,1.21496,0.283102,79.7622,0.588889,0.39496,7.12895,0.0505422,18.5798,0.29052,-3.57245,1.94119,154.698,0.505556,132.0,55.066,0.162088,25.0711,21.7186,202.937,18.5784,0.506957,0.0381944,0.0444186,94.6704,-0.0968466,39.2092,17.5993,0.160903,0.479083,0
0.0628819,0.5,0.322222,0.397388,0.495455,0.519264,0.198922,0.0545739,0.609698,101.886,81.7843,54.9662,39.1593,37.922,41.0596,-0.303795,0.165768,0.692669,62.117,1.91837,18.5029,12.8684,2.22033,11.4857,-0.262696,0.213899,0.413016,77.6632,0.0729167,0.562714,38.6265,0.194516,5.55476,0.750042,8.39339,-0.0881338,108.438,0.661111,79.7949,50.9606,0.890035,30.7019,17.6902,176.716,16.1456,0.438894,0.0623664,0.0347694,226.42,0.803387,27.4157,5.89201,0.303941,0.265088,2
0.513247,0.847222,0.902083,0.5008,0.645019,0.684417,0.812669,0.0138123,0.328444,170.836,125.065,126.478,40.6699,72.9002,64.8719,-0.530236,-0.126215,0.0905099,75.1244,14.6759,3.91809,16.0517,19.0828,5.00786,-0.326261,0.86202,0.602274,79.7816,0.16875,4.01883,31.8254,0.272309,13.2508,0.0649586,-1.82354,0.526022,134.175,0.752778,109.248,25.6401,1.88215,49.4022,3.09798,164.913,47.9039,0.447468,0.412684,0.122855,106.481,-0.0112864,16.1069,3.52916,0.238362,0.0691003,0
0.135133,1.0,0.308333,0.463462,0.0990307,1.10162,0.222924,0.0558006,0.56173,19.0786,8.7132,5.98206,11.134,6.92246,4.77913,3.7801,7.57085,10.5888,23.0524,10.1486,10.2024,6.97464,4.34589,7.68526,1.08483,-0.236665,0.260142,97.7207,1.0,9.52291,67.034,0.187448,2.19392,0.486705,3.95581,0.73748,172.699,0.191667,170.08,37.553,0.15375,2.02175,5.50145,63.2255,39.0046,0.268053,0.4,0.0373154,141.059,-0.114977,25.142,16.6197,0.0763715,0.505604,1
0.128379,0.4125,0.6625,0.56189,0.454274,0.318775,0.557905,0.0550738,0.530232,72.0457,71.2218,77.1056,65.809,62.7737,67.4896,0.921933,1.03194,0.830602,52.7686,0.629657,-1.79118,23.511,9.05108,13.103,0.0295899,3.07368,-0.303466,13.4093,1.0,0.0203971,27.4384,0.114467,5.12627,0.627401,-11.0685,0.344186,152.084,0.711111,134.833,50.6302,-0.931706,35.8004,6.04975,171.966,60.5593,0.475543,0.653339,0.0398069,59.2838,-2.16335,34.5287,25.1746,0.00800347,0.0509165,0
0.666018,0.772917,1.0,0.48131,0.50741,0.698128,0.947845,0.0121472,0.138305,126.822,124.696,120.342,49.8889,49.1855,50.0103,-0.544289,-0.384613,-0.301799,73.2841,-0.133457,2.00883,14.442,3.27758,5.17951,-1.1558,5.65104,-1.27133,73.5439,0.93125,2.70744,46.5569,0.342573,10.1598,0.75049,1.06467,0.6258,46.9676,0.447222,234.324,26.2843,0.20903,40.5636,14.0318,83.7872,15.5117,0.364824,0.432802,0.0351582,125.266,-4.33183,9.53126,9.7452,0.288941,1.00409,2
0.0172106,0.179167,0.113889,0.0882215,0.631096,0.175874,0.0995438,0.0759919,0.156551,75.7993,80.2633,77.4597,46.5722,46.0695,46.4485,0.413309,0.363568,0.346573,59.2418,-2.08027,1.13405,16.1495,3.90657,8.72569,-0.134302,5.14305,2.96463,61.333,0.139583,1.41739,61.2537,0.275119,9.64724,0.414512,14.883,-1.10827,138.23,0.172222,216.453,51.8513,-0.380035,62.8312,17.8243,98.4144,59.2704,0.456547,0.180681,0.045895,87.78,1.97839,10.7314,6.7112,0.402575,0.377089,2
0.0673322,0.664583,0.191667,0.2851,0.624155,0.612319,0.144954,0.0585303,0.471401,86.7281,77.5201,64.5393,20.809,20.0458,16.9851,0.26971,0.258001,0.414556,61.7642,0.834584,7.36913,6.72718,1.41995,2.87717,-0.173452,-0.336893,1.28569,86.0008,0.558333,2.4372,15.3605,0.0956571,11.8582,0.372531,-6.19695,-4.4084,119.793,0.125,194.25,19.7257,-0.337094,8.91525,2.93529,140.688,12.3443,0.450289,0.221925,0.0447568,108.507,0.405732,2.41573,19.8797,0.00145255,0.993258,1
0.189259,1.0,0.272222,0.415725,0.898441,0.952343,0.231637,0.0332069,0.304762,238.534,230.985,209.957,28.1845,29.3123,29.8317,-2.79256,-2.50158,-2.2459,95.9985,-0.549727,5.34594,5.47977,0.751979,1.76975,-3.20771,-0.015084,1.03314,77.5276,0.81875,1.82216,5.15949,0.537861,10.3903,0.399485,3.67838,1.17483,126.684,0.4625,116.705,32.2799,0.0805791,19.7711,10.841,61.5094,13.5323,0.487452,0.448712,0.0283379,111.62,0.289174,34.8651,21.4509,0.249329,0.751115,1
0.0936574,1.0,0.338889,0.623509,0.856127,1.28658,0.257016,0.0608008,0.723634,42.9654,33.1288,22.297,46.8102,36.6355,27.1361,2.21569,2.61582,3.15998,38.4788,1.8358,10.7857,16.3493,4.27207,11.7637,1.2439,0.517529,1.34533,87.495,0.922222,-4.37507,45.6849,0.789145,14.6699,0.191268,2.0833,0.591576,249.646,0.1625,140.341,21.0345,1.34161,45.5589,13.9705,203.911,42.2176,0.344172,0.352194,0.0495508,118.768,1.31303,20.805,11.0546,0.0814583,1.08426,2
0.0765039,0.25625,0.58125,0.798717,0.538073,0.187007,0.508582,0.0554846,0.486362,101.601,88.2464,82.3054,64.3495,59.5042,59.2025,0.204343,0.576608,0.905054,61.6798,3.09481,3.94279,19.2491,3.91142,9.54231,-0.0197529,0.114294,-0.135663,79.3766,0.161111,4.69205,4.54965,0.154235,17.5389,0.244594,8.29898,1.05149,219.806,0.627778,76.4386,32.9406,-0.669328,20.5312,16.4448,78.5806,16.0556,0.895253,0.50899,0.0941002,18.7671,0.250145,13.4432,8.18863,0.137749,0.259135,0
0.143443,0.710417,0.341667,0.272494,0.126774,0.599708,0.305013,0.034736,0.409031,147.573,133.274,124.457,74.5733,81.5388,86.3359,0.452204,0.55095,0.635554,74.2922,2.99244,5.71266,18.5153,2.39608,5.84383,0.24144,0.0165033,0.935468,58.9887,0.191667,-0.946125,28.9585,0.54587,13.9049,0.0987269,-5.36979,-0.285983,247.265,0.308333,126.808,60.0087,-0.806743,71.4722,8.81403,203.046,61.2035,0.623657,0.180617,0.0282866,69.0082,0.453563,23.4525,16.4895,0.0388021,1.0796,2
0.0838252,0.311111,0.510417,0.290515,0.221822,0.198754,0.485426,0.0434242,0.472121,18.4435,64.1553,49.8429,35.9156,39.849,40.495,3.61287,2.27783,2.55128,50.199,-26.362,2.92547,13.0941,8.39045,4.65686,1.213,0.905869,3.35137,68.5347,0.141667,1.74715,24.3187,0.320844,7.41898,0.638915,1.03889,2.05572,193.115,0.166667,87.7887,30.8553,-0.808051,19.9753,7.98935,134.218,47.8881,0.549557,0.52629,0.0165767,62.5313,0.446643,63.3107,5.40293,0.132847,0.256061,2
