Elevation,Aspect,Slope,Hillshade_Morning,Hillshade_Afternoon,Hillshade_Evening,Distance_To_River,Distance_From_Road,Distance_From_Pollutant,Sector,Soil,Plant_species
2523,45,10,223,218,129,543,785,3732,Sector_0,Soil_15,4
3354,184,15,223,249,155,1044,2694,2018,Sector_2,Soil_36,1
2617,32,16,215,204,121,150,685,1318,Sector_2,Soil_8,3
2056,52,22,225,186,84,446,534,379,Sector_3,Soil_4,3
2157,305,29,130,211,215,335,361,342,Sector_3,Soil_8,3
2162,49,33,214,151,48,150,350,212,Sector_3,Soil_8,0
3356,89,22,247,199,70,256,2058,3349,Sector_0,Soil_35,1
2480,36,8,220,221,137,0,1362,1816,Sector_2,Soil_17,0
3388,212,8,214,247,170,277,2918,1905,Sector_2,Soil_29,2
3396,162,7,227,242,148,816,1339,1861,Sector_2,Soil_35,1
3334,67,28,235,173,51,330,1892,2394,Sector_2,Soil_30,2
3225,326,2,215,237,160,285,5816,1806,Sector_0,Soil_19,2
2308,141,13,239,236,125,108,127,300,Sector_3,Soil_9,3
2699,47,9,223,220,131,379,1731,5965,Sector_0,Soil_10,4
2341,326,22,160,209,186,210,979,953,Sector_3,Soil_8,0
3176,127,12,240,232,121,765,2881,2947,Sector_2,Soil_29,4
2577,38,12,220,214,127,180,1683,1855,Sector_2,Soil_9,0
3404,81,10,233,223,121,120,2889,787,Sector_2,Soil_32,1
2307,115,29,254,197,47,212,1566,95,Sector_3,Soil_2,3
3121,155,14,235,241,132,607,1771,819,Sector_2,Soil_11,4
2291,79,25,243,186,58,300,1452,175,Sector_3,Soil_8,3
3051,337,13,192,222,169,0,3691,1851,Sector_2,Soil_19,2
2997,86,14,239,216,105,42,228,1366,Sector_2,Soil_29,4
2580,135,6,229,237,142,182,212,5959,Sector_0,Soil_15,4
3307,120,13,241,229,115,484,4050,1101,Sector_2,Soil_30,2
2921,315,21,160,218,196,382,469,1221,Sector_2,Soil_30,2
3126,141,24,247,225,92,242,2335,1593,Sector_2,Soil_24,2
3181,11,20,194,195,133,541,1530,2182,Sector_2,Soil_21,2
3375,43,10,222,219,131,30,2588,1302,Sector_2,Soil_36,1
2932,70,6,227,228,135,30,2188,3000,Sector_2,Soil_20,2
3351,122,25,253,211,70,495,1784,1756,Sector_0,Soil_36,1
3566,40,26,212,172,81,977,2469,1445,Sector_0,Soil_37,2
3397,23,12,213,215,137,582,3200,1984,Sector_2,Soil_36,1
2736,97,15,243,218,101,95,2297,6578,Sector_0,Soil_10,4
3165,15,15,206,209,138,180,2160,2836,Sector_2,Soil_21,2
2716,153,13,235,240,133,150,2039,362,Sector_2,Soil_3,3
2086,50,33,214,151,47,201,285,433,Sector_3,Soil_0,3
3309,161,19,235,241,128,510,1218,2431,Sector_2,Soil_29,4
2852,3,20,188,197,143,108,918,1950,Sector_2,Soil_21,4
3377,56,11,227,218,123,108,3838,2949,Sector_2,Soil_36,1
3147,31,11,217,216,133,765,2210,3132,Sector_2,Soil_28,2
2310,320,16,178,224,185,182,721,592,Sector_3,Soil_5,3
2678,70,15,235,210,102,595,3037,2739,Sector_2,Soil_8,2
2299,318,27,138,203,199,120,1075,864,Sector_3,Soil_8,0
2497,54,15,228,207,109,0,1348,1456,Sector_2,Soil_8,0
3282,94,18,246,210,87,228,2012,1403,Sector_0,Soil_36,1
3030,101,4,226,234,144,30,1500,960,Sector_2,Soil_28,4
3083,305,9,195,235,181,484,5115,636,Sector_0,Soil_26,4
3014,319,17,173,221,188,573,5538,1262,Sector_0,Soil_27,4
2588,125,28,253,207,61,418,390,1341,Sector_2,Soil_3,3
2964,326,29,135,193,190,510,3603,1142,Sector_0,Soil_26,4
2322,19,18,204,200,128,108,360,648,Sector_3,Soil_8,3
3004,100,10,237,227,120,300,324,1324,Sector_0,Soil_20,2
3091,347,23,170,196,160,351,2486,2280,Sector_2,Soil_29,4
3479,47,21,222,189,93,732,2340,1706,Sector_0,Soil_37,2
3204,225,4,214,244,167,190,2658,918,Sector_0,Soil_19,2
3214,164,4,224,241,152,120,2737,842,Sector_0,Soil_20,2
3090,146,2,221,238,153,212,2430,2060,Sector_2,Soil_29,2
3214,132,15,243,231,114,0,2402,2911,Sector_0,Soil_26,1
2490,12,9,211,221,147,242,600,1423,Sector_3,Soil_5,3
2483,315,13,186,229,183,170,594,1385,Sector_3,Soil_8,0
2562,90,5,227,232,139,433,1092,1233,Sector_2,Soil_1,3
3203,13,8,212,223,148,480,6207,1208,Sector_0,Soil_26,2
2276,312,27,136,208,206,270,702,1006,Sector_3,Soil_8,0
3368,81,5,226,231,140,485,1501,2518,Sector_2,Soil_35,1
2350,71,16,236,206,96,134,1031,990,Sector_3,Soil_2,3
3294,135,7,231,237,138,60,3901,2255,Sector_0,Soil_35,1
2438,315,23,154,215,198,437,878,1129,Sector_3,Soil_8,0
3021,144,2,222,238,152,270,4360,752,Sector_0,Soil_26,4
3333,139,11,236,237,130,0,1209,1277,Sector_1,Soil_35,1
2228,95,15,242,217,100,30,1396,537,Sector_3,Soil_1,0
2359,356,20,183,199,151,362,1298,677,Sector_3,Soil_5,3
2597,35,11,219,215,131,255,1465,1648,Sector_2,Soil_1,0
2971,87,29,248,178,39,95,2165,2845,Sector_2,Soil_30,2
3175,149,22,243,232,106,180,1172,2395,Sector_0,Soil_26,2
2245,9,33,164,154,111,228,849,725,Sector_3,Soil_8,0
2966,48,13,224,212,120,216,874,1566,Sector_2,Soil_29,2
3047,252,13,192,248,195,283,3378,1657,Sector_2,Soil_11,2
3201,32,10,218,218,134,648,3407,3608,Sector_0,Soil_36,2
3393,175,13,227,247,149,201,4174,3417,Sector_2,Soil_30,1
3026,126,12,241,231,118,108,2550,1507,Sector_2,Soil_30,4
2715,297,23,149,225,214,90,1500,1348,Sector_2,Soil_30,4
2407,63,24,233,183,70,175,595,1198,Sector_3,Soil_8,3
2186,312,26,141,211,206,42,618,1401,Sector_3,Soil_8,3
2418,291,19,164,234,209,190,1473,541,Sector_3,Soil_8,0
2902,83,6,229,230,135,42,930,2854,Sector_0,Soil_20,2
2970,36,13,219,211,125,0,3744,1671,Sector_0,Soil_20,4
3106,34,11,219,216,132,0,3648,4091,Sector_0,Soil_26,2
3153,106,16,246,218,96,95,1239,2315,Sector_0,Soil_27,4
2997,209,18,204,254,180,42,2802,309,Sector_2,Soil_30,4
2175,351,28,158,179,151,95,1368,430,Sector_3,Soil_8,0
2435,21,21,202,192,120,85,934,1254,Sector_2,Soil_8,0
3218,88,13,239,218,107,30,4097,3350,Sector_2,Soil_19,1
3828,356,19,187,203,151,914,4417,2495,Sector_2,Soil_37,1
3411,252,2,214,240,164,277,1719,959,Sector_2,Soil_35,1
2600,175,12,226,246,151,242,1368,1889,Sector_2,Soil_3,3
2859,38,8,220,222,137,0,1909,1800,Sector_2,Soil_20,4
2188,298,25,144,223,215,255,616,849,Sector_3,Soil_8,0
3266,356,10,204,223,156,745,3946,3677,Sector_0,Soil_26,2
2735,75,7,228,228,133,272,2100,2542,Sector_2,Soil_29,4
2937,1,25,175,184,139,216,1865,1507,Sector_2,Soil_30,2
2761,191,35,196,241,152,323,3027,1471,Sector_2,Soil_3,3
3244,17,15,206,207,135,825,2049,589,Sector_2,Soil_19,2
3409,105,13,242,223,109,499,2135,1425,Sector_0,Soil_36,1
2450,348,22,173,198,159,547,1167,362,Sector_3,Soil_8,3
3217,258,13,187,247,198,175,2674,1140,Sector_2,Soil_20,2
2464,62,11,230,216,118,120,1041,1359,Sector_2,Soil_1,0
3193,55,12,227,215,119,175,1627,1566,Sector_2,Soil_28,2
2339,34,26,207,175,91,42,150,182,Sector_2,Soil_8,0
3048,195,11,218,249,164,716,2116,1027,Sector_2,Soil_11,4
3029,174,4,222,242,155,192,2140,924,Sector_2,Soil_28,4
3006,9,6,213,227,152,218,1624,1761,Sector_0,Soil_19,4
2131,351,12,198,219,159,319,458,698,Sector_3,Soil_8,3
2502,79,15,239,211,98,162,309,1248,Sector_2,Soil_8,3
2448,81,14,238,214,104,127,636,1604,Sector_3,Soil_5,3
3375,160,17,235,241,131,750,4323,2285,Sector_2,Soil_35,1
3143,206,12,212,251,172,391,190,2136,Sector_2,Soil_20,4
3261,85,17,242,208,89,150,1999,1379,Sector_0,Soil_20,1
2965,300,8,199,237,178,485,3599,5640,Sector_0,Soil_26,4
2284,36,23,212,184,98,60,153,1006,Sector_3,Soil_8,0
2610,249,25,159,248,221,309,537,1150,Sector_2,Soil_3,3
2890,319,26,145,207,197,201,4692,366,Sector_0,Soil_26,4
2458,0,8,208,225,154,516,937,1055,Sector_3,Soil_5,0
3496,272,22,158,241,219,366,1347,1783,Sector_1,Soil_36,1
2559,138,12,238,236,127,201,564,911,Sector_3,Soil_5,3
3376,130,34,251,198,43,234,3837,3315,Sector_2,Soil_30,1
2404,65,16,233,207,101,124,713,1464,Sector_3,Soil_5,0
3374,122,22,251,216,80,42,3036,953,Sector_2,Soil_32,1
3425,308,13,185,232,187,295,5042,4023,Sector_2,Soil_35,1
2468,145,6,228,239,144,0,90,1319,Sector_2,Soil_14,0
2923,29,18,211,199,119,404,582,684,Sector_2,Soil_28,4
3286,17,16,206,206,134,785,2436,2210,Sector_2,Soil_37,1
2417,152,4,224,239,151,60,0,324,Sector_2,Soil_1,0
2337,315,14,183,228,185,300,1320,939,Sector_3,Soil_9,0
2402,316,28,134,203,203,67,1012,1233,Sector_3,Soil_8,3
2606,59,18,230,199,95,30,702,1357,Sector_2,Soil_8,0
2110,151,26,242,229,98,210,402,721,Sector_3,Soil_1,3
3407,80,5,227,230,137,693,1943,1779,Sector_0,Soil_32,1
2614,137,10,236,236,131,85,1637,997,Sector_2,Soil_1,3
2552,254,25,155,246,224,424,787,1172,Sector_2,Soil_1,3
2219,326,19,169,215,184,30,824,300,Sector_3,Soil_12,3
3204,140,15,241,234,119,331,1092,1972,Sector_1,Soil_20,2
2396,36,10,219,217,132,0,1080,1065,Sector_3,Soil_5,3
2901,25,11,215,217,138,361,2502,1230,Sector_2,Soil_28,2
2942,304,5,205,237,171,350,5229,2151,Sector_0,Soil_26,4
2528,297,10,192,237,184,391,134,2005,Sector_3,Soil_5,3
2928,228,13,201,251,186,242,2064,1182,Sector_2,Soil_11,4
3137,10,8,211,224,149,150,2227,2084,Sector_0,Soil_26,2
2860,184,14,223,249,156,242,4143,5258,Sector_0,Soil_27,4
2342,302,23,148,221,210,60,1115,1477,Sector_3,Soil_8,0
2126,291,18,167,234,206,268,323,661,Sector_3,Soil_0,3
3043,131,5,228,237,143,0,2597,3900,Sector_0,Soil_20,2
2155,252,29,142,244,230,277,430,531,Sector_3,Soil_4,3
2353,323,16,179,222,182,30,342,875,Sector_3,Soil_8,3
3451,234,14,195,252,192,1234,4097,2713,Sector_2,Soil_37,1
3412,57,11,228,217,121,313,2858,1403,Sector_2,Soil_35,1
3111,75,13,236,214,107,30,108,2007,Sector_1,Soil_20,4
3279,131,21,249,223,91,408,1537,1209,Sector_1,Soil_30,2
3436,300,14,180,234,194,624,1664,693,Sector_2,Soil_36,1
3404,162,17,234,242,133,30,4204,4080,Sector_2,Soil_30,1
2516,103,31,253,184,35,272,966,878,Sector_2,Soil_3,3
3569,88,27,248,185,48,331,2605,3837,Sector_0,Soil_37,1
3161,87,12,238,219,109,127,706,2591,Sector_1,Soil_20,4
3189,318,7,202,234,171,150,573,994,Sector_1,Soil_19,2
3129,78,19,240,203,85,85,4779,2904,Sector_0,Soil_26,2
3387,97,17,245,213,91,60,2816,713,Sector_2,Soil_32,1
2158,132,22,249,222,89,30,190,571,Sector_3,Soil_0,3
2272,43,24,216,179,85,85,576,638,Sector_3,Soil_8,3
2556,78,6,227,230,137,0,1784,1333,Sector_2,Soil_17,0
2658,165,26,232,237,118,175,1897,1425,Sector_2,Soil_3,3
3267,273,29,132,233,233,430,390,837,Sector_1,Soil_19,2
2045,346,14,193,218,163,108,162,794,Sector_3,Soil_8,3
3444,270,13,185,244,198,30,5367,3994,Sector_2,Soil_32,1
3168,353,15,192,212,156,30,4133,313,Sector_2,Soil_29,2
2592,95,17,245,213,91,42,3036,1205,Sector_2,Soil_8,0
2459,170,30,225,236,120,242,258,866,Sector_2,Soil_1,3
2870,304,12,186,234,188,268,3805,5766,Sector_0,Soil_26,2
2955,120,23,252,214,77,201,871,2806,Sector_0,Soil_26,4
3543,86,14,240,216,103,927,2621,997,Sector_0,Soil_37,2
3117,342,8,203,228,164,283,1224,2687,Sector_2,Soil_28,2
3224,120,17,247,223,98,192,2881,1075,Sector_2,Soil_20,2
2618,45,16,223,203,110,430,1165,781,Sector_2,Soil_9,3
3058,324,15,181,223,181,300,4837,361,Sector_0,Soil_26,4
3217,10,25,185,182,126,90,4194,3377,Sector_2,Soil_19,1
2633,292,9,194,238,185,323,1034,1072,Sector_2,Soil_2,3
1905,80,19,242,201,82,95,120,997,Sector_3,Soil_2,3
3407,330,9,199,229,170,819,1396,1639,Sector_2,Soil_35,1
3132,51,18,226,197,99,384,4736,1934,Sector_0,Soil_17,2
2807,60,22,231,190,80,108,3391,1717,Sector_2,Soil_8,4
2044,79,5,226,231,139,402,469,324,Sector_3,Soil_4,3
2478,38,32,203,154,66,192,1110,942,Sector_2,Soil_3,0
2417,296,32,115,211,227,247,757,1187,Sector_3,Soil_8,0
3268,324,10,194,229,175,720,2239,779,Sector_2,Soil_29,2
2380,133,9,235,236,132,30,679,1006,Sector_2,Soil_12,0
3066,19,9,214,222,144,228,3216,1392,Sector_2,Soil_29,4
3382,176,10,225,246,152,1110,2881,1642,Sector_2,Soil_35,1
3258,234,15,193,252,194,218,4026,2423,Sector_0,Soil_20,1
3395,353,14,196,215,157,162,5221,3571,Sector_2,Soil_35,1
2267,20,18,205,199,126,67,469,531,Sector_3,Soil_8,3
3237,78,21,242,197,76,201,1454,1406,Sector_0,Soil_27,1
3302,253,5,209,243,173,42,1302,1530,Sector_2,Soil_35,2
2944,48,13,224,212,120,424,2514,2430,Sector_0,Soil_26,4
2987,92,13,240,219,107,256,2040,816,Sector_0,Soil_27,2
2017,306,6,202,236,174,0,552,454,Sector_3,Soil_14,3
2988,33,15,216,207,123,454,4380,2040,Sector_0,Soil_26,4
2317,6,27,174,175,128,270,900,1425,Sector_3,Soil_8,3
2547,73,15,236,211,103,277,485,1290,Sector_2,Soil_1,3
2311,17,23,194,185,119,342,1149,571,Sector_3,Soil_8,3
2930,90,10,235,224,120,150,4846,366,Sector_0,Soil_27,4
3408,170,12,229,245,147,30,2818,722,Sector_2,Soil_32,1
2582,307,32,115,201,217,95,1585,1590,Sector_2,Soil_11,0
2468,354,11,201,220,157,342,485,1113,Sector_3,Soil_8,0
2262,13,15,204,208,139,60,426,488,Sector_3,Soil_8,3
3241,32,16,215,202,119,765,1142,1869,Sector_2,Soil_29,2
2786,7,6,213,229,153,0,2356,1516,Sector_0,Soil_20,4
3366,164,8,227,243,148,0,4451,4267,Sector_2,Soil_20,1
2403,305,18,169,228,198,201,1091,1471,Sector_3,Soil_8,0
2377,326,3,211,235,163,497,1456,716,Sector_3,Soil_5,3
2714,139,18,244,231,108,330,1992,2650,Sector_2,Soil_3,0
3311,93,17,244,212,92,258,2613,1543,Sector_2,Soil_35,1
2366,22,31,185,159,95,240,769,696,Sector_3,Soil_8,0
3251,30,9,218,220,137,362,1146,780,Sector_1,Soil_29,2
2222,239,28,158,250,219,577,661,927,Sector_3,Soil_0,3
2565,21,22,199,186,116,210,2130,658,Sector_2,Soil_8,0
3325,209,10,213,249,171,0,4504,3336,Sector_2,Soil_32,1
2482,345,15,189,215,164,0,569,859,Sector_2,Soil_17,0
3336,196,3,219,242,160,577,966,1342,Sector_2,Soil_29,1
3258,19,17,205,202,129,573,2670,3415,Sector_2,Soil_29,1
3050,300,13,183,234,191,576,3024,566,Sector_2,Soil_29,2
2949,37,7,220,224,139,730,1326,1707,Sector_2,Soil_29,4
2478,123,21,250,219,86,134,912,1312,Sector_2,Soil_3,3
2864,289,16,173,236,202,272,1396,1533,Sector_2,Soil_29,4
2927,73,14,236,213,105,162,3813,1689,Sector_0,Soil_10,4
2837,92,19,246,208,84,309,3154,1521,Sector_2,Soil_3,3
3343,127,12,240,232,121,335,3144,3216,Sector_2,Soil_36,1
2742,99,14,242,221,106,212,1981,1054,Sector_2,Soil_8,4
2564,48,21,223,190,93,201,516,1236,Sector_2,Soil_8,0
2154,257,31,132,240,236,150,1188,446,Sector_3,Soil_0,3
2513,6,18,195,203,142,95,1530,942,Sector_2,Soil_8,0
3219,1,26,174,181,137,309,3778,3480,Sector_2,Soil_37,1
2571,78,15,238,211,100,124,870,745,Sector_0,Soil_27,4
2260,124,19,248,223,96,134,1388,495,Sector_3,Soil_1,0
3417,65,4,223,231,143,350,865,902,Sector_1,Soil_37,1
2086,347,28,155,182,157,566,666,360,Sector_3,Soil_4,3
3381,332,9,198,228,170,509,1443,1224,Sector_2,Soil_35,1
2454,29,2,218,233,152,295,1019,918,Sector_3,Soil_5,0
2393,52,14,226,208,112,319,1354,659,Sector_3,Soil_5,3
3116,30,16,213,203,122,324,4800,2026,Sector_0,Soil_26,2
3069,355,11,201,220,156,0,4231,849,Sector_0,Soil_16,2
3388,193,13,218,250,163,30,4230,3573,Sector_2,Soil_30,1
3227,276,6,203,241,178,510,541,1008,Sector_1,Soil_20,2
2363,188,30,208,245,151,60,450,1159,Sector_3,Soil_3,3
2974,52,11,226,217,124,474,824,1816,Sector_2,Soil_29,2
2313,254,16,183,249,203,420,150,418,Sector_3,Soil_8,3
3481,38,23,213,182,93,30,1761,1926,Sector_1,Soil_36,1
2621,151,15,238,239,127,240,934,1308,Sector_2,Soil_3,3
2896,60,18,231,200,95,335,2706,3042,Sector_0,Soil_26,4
3414,155,11,233,241,139,361,2601,607,Sector_2,Soil_35,1
3219,311,5,205,236,170,661,2362,551,Sector_2,Soil_20,2
2888,11,7,213,225,150,543,616,2325,Sector_0,Soil_26,4
3264,266,19,167,244,214,459,1131,1998,Sector_0,Soil_26,4
2456,112,21,250,213,81,42,589,1298,Sector_3,Soil_4,3
2356,310,12,188,232,184,30,1134,834,Sector_3,Soil_8,0
3146,164,7,227,242,149,60,742,2372,Sector_1,Soil_20,2
2750,94,17,244,213,93,180,2023,1022,Sector_2,Soil_8,4
2440,76,20,240,199,80,60,977,886,Sector_2,Soil_1,0
3258,24,23,202,185,112,216,4283,1383,Sector_0,Soil_35,1
3331,111,14,243,224,108,212,2446,2621,Sector_0,Soil_36,1
3214,108,7,232,232,133,192,4025,3265,Sector_0,Soil_26,2
2305,315,6,203,235,171,175,976,832,Sector_3,Soil_5,3
2965,18,5,216,230,151,30,4045,2215,Sector_0,Soil_17,4
3237,15,19,199,196,129,95,3139,247,Sector_2,Soil_19,1
3273,321,10,194,230,176,362,4432,1425,Sector_0,Soil_35,1
2707,109,9,236,230,124,408,698,240,Sector_2,Soil_3,0
3386,324,13,186,225,179,192,2601,2504,Sector_2,Soil_35,1
3367,85,15,241,212,97,671,612,162,Sector_1,Soil_35,1
3210,0,17,194,207,149,960,1935,2334,Sector_2,Soil_21,2
2752,321,6,204,234,169,382,1560,1972,Sector_2,Soil_9,3
3547,35,8,219,223,139,192,1521,1146,Sector_1,Soil_37,1
3366,277,6,205,241,175,331,1140,2240,Sector_2,Soil_29,2
2637,50,12,225,214,121,391,1144,811,Sector_2,Soil_9,3
2236,323,31,127,191,195,67,849,285,Sector_3,Soil_8,3
3282,229,14,199,252,188,371,4020,2313,Sector_0,Soil_20,1
2109,39,30,205,159,70,124,242,514,Sector_3,Soil_8,0
2953,267,5,208,242,172,180,4876,2164,Sector_0,Soil_26,2
3315,61,11,229,217,120,180,2016,3216,Sector_0,Soil_35,1
2915,94,10,236,226,120,0,2799,1557,Sector_2,Soil_17,2
3193,210,15,207,253,178,553,5965,2284,Sector_0,Soil_27,4
2918,21,19,205,197,124,60,3334,2638,Sector_0,Soil_26,4
3239,130,8,234,236,133,234,2881,830,Sector_0,Soil_20,2
2960,10,15,202,208,141,283,547,258,Sector_2,Soil_30,4
3099,140,8,233,238,136,30,5202,150,Sector_0,Soil_26,2
2668,96,5,228,233,139,67,124,1082,Sector_2,Soil_9,4
3418,54,8,225,223,131,466,2609,1452,Sector_2,Soil_35,1
2961,98,10,237,225,118,484,1142,2016,Sector_0,Soil_20,4
3381,129,20,248,225,96,67,3026,939,Sector_2,Soil_32,1
2579,178,17,225,248,148,30,1381,1515,Sector_2,Soil_2,3
3155,163,16,233,243,135,120,2181,2739,Sector_0,Soil_26,1
2725,58,15,230,207,107,42,1068,1565,Sector_0,Soil_10,4
3550,123,13,241,230,115,201,2647,3908,Sector_0,Soil_37,1
2267,27,25,201,177,101,295,1341,767,Sector_3,Soil_8,3
2340,94,16,243,215,97,30,421,571,Sector_3,Soil_1,3
2395,103,12,240,224,112,30,1348,743,Sector_2,Soil_13,0
3150,209,12,211,251,173,162,2783,824,Sector_2,Soil_29,4
2217,335,16,182,217,173,30,1549,300,Sector_3,Soil_12,0
2714,114,9,236,231,125,295,2505,1001,Sector_2,Soil_1,3
3054,30,8,218,223,141,450,4964,408,Sector_0,Soil_26,4
3159,286,6,203,240,176,190,3289,4930,Sector_0,Soil_26,2
2796,330,17,177,216,178,108,1364,1945,Sector_2,Soil_11,0
1940,73,26,239,181,56,180,210,997,Sector_3,Soil_2,3
3194,354,33,148,163,140,510,5922,1084,Sector_0,Soil_26,2
3320,239,7,207,246,176,30,4564,3325,Sector_2,Soil_32,1
2936,353,11,201,221,158,95,4710,5879,Sector_0,Soil_17,4
3027,0,12,202,217,152,180,5269,4474,Sector_0,Soil_26,4
2454,246,23,165,250,217,60,874,900,Sector_2,Soil_3,3
3468,289,16,174,237,202,899,4921,3059,Sector_2,Soil_37,1
2819,289,16,173,236,202,95,2305,2145,Sector_2,Soil_11,4
2509,311,10,192,233,181,212,1224,485,Sector_3,Soil_5,0
2670,108,12,241,225,112,624,730,1231,Sector_2,Soil_9,3
2794,50,15,226,207,112,499,886,2544,Sector_0,Soil_26,4
3060,67,16,235,206,98,60,4265,2760,Sector_0,Soil_26,4
2616,179,22,223,247,145,90,1650,2713,Sector_2,Soil_3,3
2089,16,37,164,140,90,190,277,421,Sector_3,Soil_8,3
3121,6,18,195,202,141,577,1840,3371,Sector_2,Soil_28,2
2598,24,17,208,201,125,212,430,999,Sector_2,Soil_8,3
3255,352,14,195,216,158,474,3419,2797,Sector_2,Soil_29,2
3261,131,19,247,226,100,67,3293,2962,Sector_2,Soil_36,1
3358,105,23,252,205,68,150,3711,2635,Sector_0,Soil_37,1
2433,4,8,210,225,153,382,1273,711,Sector_3,Soil_5,0
2530,125,4,226,237,145,0,2182,2118,Sector_2,Soil_14,0
3361,72,5,226,230,138,484,1024,2467,Sector_2,Soil_29,1
2548,24,25,197,178,106,124,2373,664,Sector_2,Soil_8,0
1877,19,18,204,199,127,85,108,886,Sector_3,Soil_1,3
3260,63,16,232,207,102,153,1689,2731,Sector_0,Soil_26,2
2383,328,20,169,213,182,90,732,1519,Sector_3,Soil_9,0
2388,327,16,180,220,180,85,1008,859,Sector_3,Soil_8,0
3384,196,7,219,246,162,0,2778,541,Sector_2,Soil_35,1
2972,57,20,230,195,90,330,6005,4025,Sector_0,Soil_21,2
3417,195,8,219,247,163,420,3148,192,Sector_2,Soil_35,2
2550,152,4,224,239,151,0,330,1215,Sector_2,Soil_14,0
2139,5,26,178,181,131,95,446,301,Sector_3,Soil_8,0
1959,343,32,138,173,162,42,85,592,Sector_3,Soil_8,3
2785,324,19,170,217,185,85,1403,1888,Sector_2,Soil_11,0
3455,269,16,178,244,205,916,4860,3013,Sector_2,Soil_37,1
2714,2,13,202,215,150,402,874,977,Sector_0,Soil_10,4
3251,86,7,230,229,132,60,3531,3666,Sector_0,Soil_35,1
3224,94,26,250,191,53,283,1339,1323,Sector_0,Soil_27,1
2528,186,25,215,248,152,42,1184,1376,Sector_2,Soil_2,3
3029,174,12,227,246,150,240,1291,576,Sector_2,Soil_30,4
2778,347,19,181,206,161,309,911,2296,Sector_2,Soil_30,4
3147,278,36,103,220,243,499,1583,3129,Sector_0,Soil_26,2
3420,108,9,237,229,123,700,2125,1611,Sector_0,Soil_32,1
2709,99,9,235,228,123,175,1369,1864,Sector_0,Soil_26,4
2407,11,5,215,230,152,577,646,1099,Sector_3,Soil_5,0
3140,162,16,234,242,134,966,3055,2634,Sector_2,Soil_30,4
3280,172,15,229,246,145,313,3102,2200,Sector_0,Soil_26,1
3208,319,27,140,204,198,242,497,2444,Sector_1,Soil_30,2
3237,225,0,218,238,157,488,4549,2750,Sector_0,Soil_35,2
2294,32,26,204,173,93,127,658,633,Sector_3,Soil_8,3
2200,310,29,128,205,210,108,1253,684,Sector_3,Soil_8,0
3209,72,26,239,179,55,323,1295,1290,Sector_0,Soil_27,1
2627,8,18,196,202,139,218,1422,2839,Sector_2,Soil_8,4
2605,124,12,240,231,119,180,1036,713,Sector_0,Soil_27,4
3443,164,7,227,242,149,700,2279,1426,Sector_0,Soil_32,1
2947,101,14,243,220,104,242,2202,1718,Sector_2,Soil_21,4
3415,36,4,220,230,147,350,969,816,Sector_1,Soil_35,1
3256,225,3,216,242,163,95,3537,3838,Sector_0,Soil_35,1
3298,96,11,237,225,117,390,2768,3223,Sector_2,Soil_29,1
2897,183,26,216,246,147,150,2910,1273,Sector_2,Soil_11,4
2978,45,4,221,230,145,335,1905,779,Sector_2,Soil_28,4
2517,110,25,253,204,64,67,1116,573,Sector_2,Soil_3,3
3350,232,13,199,251,188,30,4440,3466,Sector_2,Soil_32,1
3232,225,10,206,250,180,127,3852,2706,Sector_0,Soil_20,1
2322,343,11,199,224,164,395,721,437,Sector_3,Soil_5,3
2719,289,9,196,239,183,446,940,960,Sector_0,Soil_10,4
2603,308,31,122,204,215,150,1518,1657,Sector_2,Soil_11,0
3349,153,4,225,240,150,684,1149,2304,Sector_2,Soil_29,2
3071,37,20,215,192,105,0,2689,4068,Sector_0,Soil_19,2
2955,108,17,247,218,93,120,2463,2387,Sector_2,Soil_30,2
3272,358,11,203,220,155,323,339,1463,Sector_1,Soil_20,2
2416,356,32,154,167,138,120,604,832,Sector_2,Soil_8,0
2609,182,23,220,248,149,0,2080,2185,Sector_2,Soil_14,0
3437,350,16,190,212,159,780,1517,1549,Sector_2,Soil_35,1
2417,198,27,200,250,169,242,1194,513,Sector_3,Soil_0,0
2155,127,28,253,208,63,457,503,417,Sector_3,Soil_0,3
2483,41,26,212,172,80,190,816,875,Sector_3,Soil_8,3
2921,36,20,214,191,105,268,2394,2033,Sector_2,Soil_30,2
2958,175,19,227,246,144,752,2641,1559,Sector_2,Soil_30,4
2374,10,26,183,180,125,175,1315,1142,Sector_3,Soil_8,3
3405,294,10,191,238,187,150,2401,2592,Sector_2,Soil_35,1
3010,99,17,245,215,93,0,757,2007,Sector_0,Soil_26,2
2666,156,17,237,240,128,192,1403,847,Sector_2,Soil_1,3
2337,291,4,208,239,169,162,1140,1026,Sector_3,Soil_9,0
3307,349,8,206,227,160,0,3523,2474,Sector_2,Soil_20,1
3087,344,8,205,228,162,175,2188,2292,Sector_2,Soil_29,2
3009,130,8,233,236,135,234,466,1073,Sector_0,Soil_20,2
2666,123,18,247,224,98,210,1677,1114,Sector_2,Soil_3,3
2342,303,28,132,213,216,324,1332,437,Sector_3,Soil_8,3
3093,315,5,206,235,169,30,1260,1550,Sector_1,Soil_20,2
3445,42,19,219,194,102,514,2761,1276,Sector_2,Soil_35,1
2529,23,17,208,202,127,162,1500,997,Sector_2,Soil_8,0
2281,24,34,181,147,82,192,564,451,Sector_3,Soil_8,0
